class_id,tournament_id,tournament_name,event_date,class_name,grade,num_players,pcnt,mcnt,rounds_distinct,round_max,round_min,round_null,opp_unresolved_normal,opp_unresolved_all,opp_name_empty,result_null_normal,opp_name_digit,opp_name_mark,nonnormal_cnt,score_out,score_null_normal,same_round_dup,mirror_missing,result_conflict,bad_progression,participants_no_match,p_name_digit,p_name_mark,p_name_short,p_name_afflike,p_final_rank_cnt,p_bracket_champ_cnt
3536,498,"第52回全国競技かるた静岡大会(A,B)",2019-02-17,B2,B,56,56,118,6,6,1,0,2,10,8,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,1
3537,498,"第52回全国競技かるた静岡大会(A,B)",2019-02-17,B3,B,61,61,123,6,6,1,0,2,5,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
3538,499,"第72回全国競技かるた東京東会大会(A,B,C)",2019-01-20,A,A,128,128,254,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3539,499,"第72回全国競技かるた東京東会大会(A,B,C)",2019-01-20,B1,B,55,55,117,6,6,1,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3540,499,"第72回全国競技かるた東京東会大会(A,B,C)",2019-01-20,C1,C,48,48,108,6,6,1,0,0,14,14,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,1
3541,499,"第72回全国競技かるた東京東会大会(A,B,C)",2019-01-20,B2,B,55,55,117,6,6,1,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3542,499,"第72回全国競技かるた東京東会大会(A,B,C)",2019-01-20,B3,B,55,55,116,6,6,1,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3543,499,"第72回全国競技かるた東京東会大会(A,B,C)",2019-01-20,B4,B,58,58,120,6,6,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3544,499,"第72回全国競技かるた東京東会大会(A,B,C)",2019-01-20,C2,C,48,48,110,6,6,1,0,0,16,16,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,1
3545,499,"第72回全国競技かるた東京東会大会(A,B,C)",2019-01-20,C3,C,53,53,115,6,6,1,0,0,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
3546,499,"第72回全国競技かるた東京東会大会(A,B,C)",2019-01-20,C4,C,51,51,112,6,6,1,0,0,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
3547,500,"第35回全国競技かるた熊本大会(D,E)",2019-02-24,D1,D,30,30,60,5,5,1,0,2,4,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1
3548,500,"第35回全国競技かるた熊本大会(D,E)",2019-02-24,E1,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3549,500,"第35回全国競技かるた熊本大会(D,E)",2019-02-24,D2,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3550,500,"第35回全国競技かるた熊本大会(D,E)",2019-02-24,D3,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3551,500,"第35回全国競技かるた熊本大会(D,E)",2019-02-24,D4,D,26,26,56,5,5,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3552,500,"第35回全国競技かるた熊本大会(D,E)",2019-02-24,D5,D,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3553,500,"第35回全国競技かるた熊本大会(D,E)",2019-02-24,E2,E,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3554,501,第64回新春全国競技かるた大会(D),2019-01-26,D1,D,53,53,115,6,6,1,0,0,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
3555,501,第64回新春全国競技かるた大会(D),2019-01-26,D2,D,50,50,112,6,6,1,0,0,14,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
3556,501,第64回新春全国競技かるた大会(D),2019-01-26,D3,D,49,49,111,6,6,1,0,0,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
3557,501,第64回新春全国競技かるた大会(D),2019-01-26,D4,D,55,55,117,6,6,1,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3558,501,第64回新春全国競技かるた大会(D),2019-01-26,D5,D,50,50,112,6,6,1,0,0,14,14,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
3559,501,第64回新春全国競技かるた大会(D),2019-01-26,D6,D,51,51,113,6,6,1,0,0,13,13,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
3560,501,第64回新春全国競技かるた大会(D),2019-01-26,D7,D,53,53,115,6,6,1,0,0,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
3561,501,第64回新春全国競技かるた大会(D),2019-01-26,D8,D,51,51,113,6,6,1,0,0,13,13,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,1
3562,501,第64回新春全国競技かるた大会(D),2019-01-26,D9,D,52,52,114,6,6,1,0,0,12,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
3563,501,第64回新春全国競技かるた大会(D),2019-01-26,D10,D,51,51,113,6,6,1,0,0,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
3564,501,第64回新春全国競技かるた大会(D),2019-01-26,D11,D,54,54,116,6,6,1,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3565,501,第64回新春全国競技かるた大会(D),2019-01-26,D12,D,52,52,114,6,6,1,0,0,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
3566,502,"第68回高松宮記念杯近江神宮全国競技かるた大会(A,B)",2019-01-06,A,A,105,105,231,7,7,1,0,0,23,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1
3567,502,"第68回高松宮記念杯近江神宮全国競技かるた大会(A,B)",2019-01-06,B1,B,54,54,116,6,6,1,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3568,502,"第68回高松宮記念杯近江神宮全国競技かるた大会(A,B)",2019-01-06,B2,B,56,56,118,6,6,1,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3569,502,"第68回高松宮記念杯近江神宮全国競技かるた大会(A,B)",2019-01-06,B3,B,56,56,118,6,6,1,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3570,502,"第68回高松宮記念杯近江神宮全国競技かるた大会(A,B)",2019-01-06,B4,B,55,55,117,6,6,1,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3571,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D1,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3572,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E1,E,23,23,53,5,5,1,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3573,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,C1,C,50,50,112,6,6,1,0,0,14,14,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
3574,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,C2,C,47,47,109,6,6,1,0,0,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
3575,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,C3,C,47,47,109,6,6,1,0,0,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
3576,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,C4,C,49,49,111,6,6,1,0,0,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
3577,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,C5,C,48,48,110,6,6,1,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
3578,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D2,D,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1
3579,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D3,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3580,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D4,D,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3581,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D5,D,30,30,60,5,5,1,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3582,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D6,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3583,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D7,D,30,30,60,5,5,1,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3584,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D8,D,30,30,60,5,5,1,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3585,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D9,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3586,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D10,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3587,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D11,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3588,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D12,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3589,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D13,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3590,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D14,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3591,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D15,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
3592,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D16,D,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1
3593,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D17,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3594,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,D18,D,28,28,58,5,5,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3595,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E2,E,22,22,52,5,5,1,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3596,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E3,E,24,24,54,5,5,1,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3597,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E4,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3598,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E5,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3599,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E6,E,26,26,56,5,5,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E7,E,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3601,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E8,E,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3602,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E9,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3603,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E10,E,26,26,56,5,5,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3604,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E11,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3605,503,"第68回高松宮記念杯近江神宮全国競技かるた大会(C,D,E)",2019-01-13,E12,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3606,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,B1,B,49,49,111,6,6,1,0,0,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
3607,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,C1,C,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
3608,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,D1,D,43,43,105,6,6,1,0,0,21,21,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,1
3609,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,E1,E,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3610,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,ねんりん,,8,8,14,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3611,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,B2,B,47,47,109,6,6,1,0,0,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
3612,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,B3,B,51,51,113,6,6,1,0,0,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
3613,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,D2,D,40,40,102,6,6,1,0,0,24,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1
3614,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,D3,D,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
3615,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,D4,D,41,41,103,6,6,1,0,0,23,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1
3616,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,D5,D,43,43,105,6,6,1,0,0,21,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1
3617,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,E2,E,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3618,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,E3,E,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
3619,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,E4,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3620,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,C2,C,41,41,103,6,6,1,0,0,23,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1
3621,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,C3,C,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
3622,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,C4,C,40,40,102,6,6,1,0,0,24,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1
3623,504,"第28回全国競技かるた奈良大会(B,C,D,E,ねんりん)",2019-02-17,E5,E,14,14,28,4,4,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3624,505,"第100回全国百人一首競技かるた横浜大会(A,B,C)",2019-01-27,A,A,124,124,250,7,7,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3625,505,"第100回全国百人一首競技かるた横浜大会(A,B,C)",2019-01-27,B1,B,119,119,243,7,7,1,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3626,505,"第100回全国百人一首競技かるた横浜大会(A,B,C)",2019-01-27,C1,C,52,52,109,6,6,1,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3627,505,"第100回全国百人一首競技かるた横浜大会(A,B,C)",2019-01-27,B2,B,121,121,247,7,7,1,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3628,505,"第100回全国百人一首競技かるた横浜大会(A,B,C)",2019-01-27,C2,C,53,53,112,6,6,1,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3629,505,"第100回全国百人一首競技かるた横浜大会(A,B,C)",2019-01-27,C3,C,53,53,111,6,6,1,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3630,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D1,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3631,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D2,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3632,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D3,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3633,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D4,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3634,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D5,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3635,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D6,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3636,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D7,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3637,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D8,D,31,31,61,5,5,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3638,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D9,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3639,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D10,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3640,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D11,D,25,25,54,5,5,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3641,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D12,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3642,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D13,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3643,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D14,D,28,28,58,5,5,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3644,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D15,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3645,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D16,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3646,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D17,D,26,26,56,5,5,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3647,506,第72回全国競技かるた東京東会大会(D),2019-03-16,D18,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3648,507,第77回全国競技かるた桑名大会(D),2019-03-10,D1,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3649,507,第77回全国競技かるた桑名大会(D),2019-03-10,D2,D,31,31,61,5,5,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3650,507,第77回全国競技かるた桑名大会(D),2019-03-10,D3,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3651,507,第77回全国競技かるた桑名大会(D),2019-03-10,D4,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3652,507,第77回全国競技かるた桑名大会(D),2019-03-10,D5,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3653,507,第77回全国競技かるた桑名大会(D),2019-03-10,D6,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3654,507,第77回全国競技かるた桑名大会(D),2019-03-10,D7,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
3655,507,第77回全国競技かるた桑名大会(D),2019-03-10,D8,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3656,507,第77回全国競技かるた桑名大会(D),2019-03-10,D9,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3657,507,第77回全国競技かるた桑名大会(D),2019-03-10,D10,D,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3658,507,第77回全国競技かるた桑名大会(D),2019-03-10,D11,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3659,508,"第77回全国競技かるた桑名大会(A,B)",2019-03-17,A,A,90,90,216,7,7,1,0,0,38,38,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1
3660,508,"第77回全国競技かるた桑名大会(A,B)",2019-03-17,B1,B,57,57,119,6,6,1,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3661,508,"第77回全国競技かるた桑名大会(A,B)",2019-03-17,B2,B,58,58,120,6,6,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3662,508,"第77回全国競技かるた桑名大会(A,B)",2019-03-17,B3,B,55,55,117,6,6,1,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3663,509,"第91回全国競技かるた学生選手権大会(A,B,C)",2019-03-23,A,A,150,150,404,8,8,1,0,0,106,106,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,1
3664,509,"第91回全国競技かるた学生選手権大会(A,B,C)",2019-03-23,B1,B,115,115,241,7,7,1,0,0,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
3665,509,"第91回全国競技かるた学生選手権大会(A,B,C)",2019-03-23,C1,C,61,61,123,6,6,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3666,509,"第91回全国競技かるた学生選手権大会(A,B,C)",2019-03-23,B2,B,116,116,242,7,7,1,0,0,12,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
3667,509,"第91回全国競技かるた学生選手権大会(A,B,C)",2019-03-23,B3,B,115,115,241,7,7,1,0,0,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
3668,509,"第91回全国競技かるた学生選手権大会(A,B,C)",2019-03-23,C2,C,61,61,123,6,6,1,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3669,509,"第91回全国競技かるた学生選手権大会(A,B,C)",2019-03-23,C3,C,63,63,125,6,6,1,0,2,3,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1
3670,509,"第91回全国競技かるた学生選手権大会(A,B,C)",2019-03-23,C4,C,62,62,124,6,6,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3671,510,第31回全国競技かるた東大阪大会(A),2019-02-10,A,A,79,79,205,7,7,1,0,0,49,49,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,1
3672,511,第100回全国競技かるた大阪大会(A),2019-01-27,A,A,89,89,215,7,7,1,0,0,39,39,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1
3673,512,第48回全国競技かるた松山大会,2019-03-21,A,A,61,61,123,6,6,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3674,512,第48回全国競技かるた松山大会,2019-03-21,B1,B,48,48,110,6,6,1,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
3675,512,第48回全国競技かるた松山大会,2019-03-21,C1,C,47,47,109,6,6,1,0,0,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
3676,512,第48回全国競技かるた松山大会,2019-03-21,D1,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3677,512,第48回全国競技かるた松山大会,2019-03-21,E,E,23,23,53,5,5,1,0,0,9,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
